80	41
80	0
80	41
80	41
80	41
80	2125
80	41
80	41
80	41
80	41
80	41
80	41
80	0
80	41
80	0
80	41
80	41
80	0
80	0
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
4096	41
80	41
80	41
80	41
80	41
80	41
80	41
80	0
80	0
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	0
80	41
80	41
80	41
80	83
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	0
80	41
80	0
80	41
80	0
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	0
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	0
80	41
80	0
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	0
80	41
80	83
80	41
80	0
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	0
80	0
80	41
80	41
80	41
80	0
80	41
80	0
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	0
80	41
80	41
80	41
80	41
80	41
80	0
80	41
80	41
80	83
80	41
80	41
80	0
80	41
80	41
80	41
80	41
80	41
80	83
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	0
80	41
80	41
80	41
80	0
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	0
80	41
80	0
80	41
80	41
80	41
80	41
80	41
80	4833
80	83
80	41
80	41
80	41
80	41
80	0
80	41
80	0
80	41
80	41
80	41
80	41
80	41
80	0
80	0
80	0
80	41
80	41
80	0
80	41
80	41
80	41
80	41
80	41
80	0
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	0
80	0
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	0
80	41
80	41
80	41
80	41
80	41
80	41
80	83
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
8192	125
80	41
80	41
80	41
80	41
80	41
80	0
80	41
80	41
80	83
80	41
80	41
80	41
80	0
80	41
80	41
80	0
80	41
80	0
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	0
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	83
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	0
80	41
80	41
80	41
80	0
80	41
80	41
80	41
80	0
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	0
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	0
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	0
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	0
80	41
80	41
80	41
80	41
80	4875
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	0
80	41
80	41
80	41
80	41
80	0
80	41
80	0
80	41
80	41
80	41
80	41
80	0
80	41
80	41
80	41
80	0
80	41
80	41
80	41
80	41
80	41
80	0
80	0
80	0
80	41
80	41
80	0
80	41
80	41
80	41
80	41
80	41
80	0
80	41
80	41
80	0
80	41
80	41
80	41
80	0
80	41
80	83
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	0
80	41
80	41
80	0
80	0
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	0
80	41
80	41
80	41
80	41
80	0
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	0
80	41
80	41
80	41
80	0
80	41
80	41
80	83
80	41
80	83
80	41
80	41
80	41
80	41
80	41
80	41
80	0
80	0
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	0
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	0
80	41
80	41
80	0
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	0
80	0
80	41
80	41
80	41
80	41
80	0
80	41
80	0
80	41
80	0
80	41
80	41
80	41
80	41
80	41
80	41
80	0
80	41
80	41
80	41
80	0
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	0
80	0
80	41
80	41
80	41
80	41
80	41
80	0
80	4166
80	41
80	41
80	41
80	41
80	41
80	41
80	0
80	0
80	41
80	41
80	41
80	0
80	0
80	41
80	41
80	0
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	83
80	41
80	41
80	0
80	41
80	41
80	41
80	41
80	0
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	0
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	0
80	41
80	41
80	41
80	41
80	41
80	0
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	83
80	41
80	41
80	0
80	0
80	0
80	41
80	41
80	41
80	41
80	41
80	0
80	41
80	0
80	0
80	41
80	0
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	0
80	0
80	0
80	41
80	0
80	0
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	0
80	41
80	41
80	41
80	41
80	41
80	0
80	41
80	41
80	41
80	0
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	0
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	0
80	41
80	41
80	0
80	0
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
16	41
96	41
64	0
16	41
8	41
32	83
64	41
11	125
64	41
12	41
11	125
64	83
64	83
11	208
64	0
20	0
11	208
832	208
64	41
64	41
1536	166
7984	166
32	41
32	41
320	41
32	41
640	125
32	0
48	166
96	83
1280	125
64	41
192	41
128	41
384	208
2560	83
256	0
768	83
5120	125
512	125
1536	83
10240	83
1024	83
3072	83
20480	83
2048	41
6144	41
40960	166
4096	83
12288	83
81920	83
8192	83
24576	41
163840	83
16384	41
49152	83
327680	83
32768	41
98304	41
655360	41
65536	0
196608	83
32	41
32	41
55904	125
32	41
32	83
32	0
32	0
32	41
32	708
64	41
7960	125
80	0
15920	83
7968	0
16	41
8	41
32	41
11	0
12	41
832	208
80	41
15936	83
80	41
80	41
7992	83
16	0
8	41
32	41
832	125
7984	166
7960	250
16	166
8	41
32	41
832	250
80	41
15920	208
7968	41
16	83
8	41
32	41
832	208
80	416
15936	500
80	41
7984	41
16	41
8	83
32	0
832	250
80	41
15968	333
7992	166
16	41
8	41
32	83
832	83
7976	83
7960	708
16	41
8	83
32	41
832	208
16	83
8	41
32	41
832	208
7944	41
7936	666
16	41
8	83
32	41
832	208
7912	125
16	83
8	83
32	41
832	208
7888	83
7880	666
16	0
8	41
32	41
832	166
80	41
15760	333
7888	41
16	41
8	83
32	41
832	208
80	0
15776	41
80	0
7904	41
16	500
8	41
32	41
832	125
80	41
15808	208
80	41
7920	0
16	41
8	41
32	41
832	208
7912	2916
80	41
15824	750
80	41
7928	416
16	83
8	83
32	41
832	250
80	83
15856	41
80	41
7944	83
16	83
8	83
32	41
832	208
7936	291
80	208
15872	1750
80	41
7952	83
16	83
8	41
32	41
832	250
80	41
15904	125
80	41
80	41
7976	41
16	41
8	41
32	41
832	125
7968	166
7960	375
16	41
8	83
32	41
832	208
7936	125
16	41
8	41
32	41
832	83
7920	41
7896	375
16	41
8	41
32	0
832	250
7888	1208
16	41
8	41
32	41
832	208
7880	125
16	500
8	83
32	41
832	83
16	41
8	41
32	41
832	125
7872	291
7848	1541
16	83
8	41
32	41
832	291
7840	125
16	41
8	41
32	41
832	166
80	0
15680	208
80	41
7856	41
16	333
8	41
32	41
832	583
16	41
8	41
32	41
832	250
80	458
15712	1125
7864	2166
16	83
8	41
32	41
832	208
7840	250
16	41
8	41
32	41
832	166
7832	1166
16	41
8	83
32	41
832	250
80	41
15664	1541
7840	83
16	41
8	41
32	41
832	208
7824	1125
80	166
15648	791
7832	83
16	83
8	41
32	41
832	291
16	83
8	41
32	41
832	208
80	41
15664	458
80	41
80	0
7856	250
80	333
15712	458
80	41
80	41
7880	916
16	41
8	83
32	41
832	166
7856	250
16	83
8	41
32	41
832	166
7832	83
16	291
8	83
32	41
832	416
7824	2291
16	41
8	41
32	83
832	333
80	0
15648	3750
80	83
7840	83
16	375
8	83
32	41
832	333
7816	583
16	0
8	41
32	0
832	291
80	0
15632	83
80	41
80	83
7840	41
16	166
8	83
32	41
832	625
16	41
8	41
32	41
832	208
7824	666
7816	2833
16	125
8	83
32	41
832	375
7792	125
16	41
8	83
32	41
832	250
80	41
15584	250
80	41
7808	83
80	333
15616	1333
7816	41
16	0
8	41
32	41
832	166
80	41
15632	125
80	41
80	83
7840	41
16	83
8	83
32	41
832	208
80	0
15680	83
80	41
7856	41
7848	1208
16	41
8	41
32	41
832	166
80	83
15696	208
80	41
80	41
7872	41
16	41
8	41
32	41
832	208
80	0
15744	83
80	41
80	41
7896	41
80	83
15792	875
80	83
80	41
7920	41
16	41
8	41
32	41
832	166
16	41
8	41
32	41
832	208
80	41
15840	41
80	41
7936	0
7920	2333
16	41
8	83
32	41
832	125
7912	83
16	41
8	41
32	41
832	208
80	83
15824	125
80	41
80	41
7936	41
80	0
15872	416
80	41
80	41
7960	41
16	41
8	83
32	41
832	125
7936	291
16	41
8	41
32	41
832	166
7912	83
80	166
15824	208
80	41
7928	41
16	83
8	41
32	41
832	250
80	41
15856	375
80	41
7944	166
16	83
8	41
32	41
832	250
80	0
15888	250
80	41
7960	83
80	208
15920	1333
80	41
7976	458
16	41
8	41
32	41
832	291
16	83
8	41
32	41
832	166
7968	333
7960	1416
16	83
8	41
32	41
832	208
80	83
15920	208
80	41
7976	41
16	83
8	41
32	41
832	83
80	41
15952	83
80	41
7992	41
111808	791
80	41
15984	500
80	41
8008	83
16	83
8	41
32	41
832	333
80	41
16016	0
8016	41
16	41
8	41
32	41
832	291
8000	416
16	83
8	41
32	0
832	125
80	41
16000	250
8008	41
16	41
8	41
32	41
832	125
8000	250
80	125
16000	333
8008	41
16	83
8	41
32	41
832	208
7984	291
16	41
8	41
32	0
832	208
7960	41
7952	333
16	83
8	83
32	41
832	83
7928	291
16	83
8	41
32	41
832	166
7920	83
16	125
8	83
32	41
832	125
7912	416
16	83
8	41
32	41
832	166
7888	41
7864	291
16	41
8	41
32	41
832	208
7848	83
16	41
8	41
32	41
832	291
80	83
15696	125
80	41
7864	41
7840	208
16	83
8	41
32	41
832	83
7816	83
16	41
8	41
32	41
832	125
7808	41
80	41
15616	791
80	41
7824	416
16	83
8	41
32	83
832	208
80	41
15648	83
7832	41
16	41
8	83
32	41
832	125
80	41
15664	41
7840	0
80	208
15680	1500
80	41
80	41
7864	291
16	41
8	41
32	41
832	250
16	41
8	41
32	41
832	291
80	83
15728	41
80	41
80	41
7888	41
80	41
15776	625
80	41
80	41
7912	958
16	41
8	41
32	41
832	125
80	41
15824	83
7920	0
16	41
8	41
32	41
832	208
80	0
15840	83
80	41
80	41
7944	41
80	83
15888	1375
80	41
80	41
7968	833
16	0
8	41
32	41
832	291
7944	291
16	41
8	41
32	41
832	166
7928	83
7904	375
16	41
8	41
32	41
832	125
7888	83
16	41
8	41
32	0
832	250
80	0
15776	291
80	41
7904	83
7880	833
16	41
8	41
32	41
208	208
11	0
11	83
208	0
11	83
11	83
832	125
7872	375
7856	83
80	41
15712	208
80	41
7872	83
7856	83
80	41
15712	125
80	41
80	41
7880	41
80	41
15760	41
80	41
80	41
7904	41
16	83
8	83
32	41
832	250
7896	541
16	41
8	41
32	41
832	291
16	41
8	41
32	41
832	208
7872	83
7856	458
16	83
8	41
32	41
832	250
80	83
15712	291
80	41
7872	83
16	41
8	41
32	41
832	208
80	41
15744	83
80	0
80	41
7896	41
7888	1541
16	83
8	41
32	0
832	166
80	41
15776	250
80	41
7904	83
16	83
8	41
32	41
832	166
7880	208
80	41
15760	583
80	41
80	83
7904	333
16	83
8	41
32	0
832	208
80	41
15808	83
80	41
7920	0
16	41
8	83
32	41
832	166
7904	250
7888	5541
16	41
8	41
32	41
832	208
80	41
15776	208
7896	41
16	83
8	83
32	41
832	166
7880	166
7856	1583
16	83
8	0
32	41
832	208
7848	208
16	41
8	83
32	41
832	125
7832	83
80	416
15664	1166
80	41
7848	541
16	41
8	41
32	41
832	208
80	41
15696	125
80	0
7864	41
16	41
8	41
32	41
832	125
80	41
15728	41
80	41
80	41
7888	41
7872	1083
16	0
8	41
32	41
832	333
80	41
15744	250
7880	41
16	41
8	41
32	41
832	125
80	41
15760	83
80	41
7896	41
16	208
8	41
32	0
832	166
80	41
15792	375
80	41
80	0
7920	250
16	83
8	41
32	41
832	208
80	83
15840	83
7928	0
7912	583
16	83
8	41
32	41
832	208
80	41
15824	291
80	41
80	83
7936	41
16	41
8	41
32	41
832	208
7928	291
80	83
15856	1041
80	41
80	41
7952	125
16	0
8	41
32	41
832	250
7944	250
16	41
8	41
32	0
832	208
16	541
8	41
32	41
832	166
80	125
15888	250
80	41
80	41
7968	208
16	83
8	41
32	41
832	166
7952	833
16	41
8	41
32	41
832	250
7928	250
16	41
8	83
32	41
832	208
80	41
15856	208
80	41
7944	83
7936	958
16	0
8	83
32	41
832	250
7928	291
16	41
8	41
32	41
832	125
80	83
15856	250
80	41
7944	83
7928	333
16	41
8	41
32	41
832	166
80	83
15856	291
80	41
7944	83
16	41
8	41
32	41
832	125
7920	83
80	83
15840	625
80	41
80	41
7944	41
16	83
8	83
32	0
832	166
7928	250
16	41
8	41
32	41
832	125
80	41
15856	125
80	0
80	41
7952	41
16	125
8	41
32	41
832	166
16	83
8	41
32	41
832	166
80	41
15904	250
80	41
80	41
7976	41
80	125
15952	333
80	41
7992	375
16	83
8	41
32	41
832	125
16	83
8	83
32	41
832	166
80	41
15984	166
80	41
80	41
8016	41
8008	333
16	83
8	41
32	41
832	166
16	83
8	41
32	41
832	166
80	0
16016	166
8016	41
80	333
16032	500
80	41
80	41
8040	208
16	83
8	41
32	41
832	291
8016	250
16	41
8	83
32	0
832	208
80	83
16032	83
80	41
80	41
8040	83
8032	583
16	41
8	41
32	0
832	83
16	41
8	41
32	41
832	166
8024	208
16	541
8	83
32	41
832	250
8008	333
16	83
8	83
32	41
832	166
80	41
16016	125
8016	41
80	625
16032	1250
80	41
80	41
8040	41
16	166
8	41
32	0
832	291
8016	291
16	41
8	41
32	0
832	208
80	41
16032	166
80	0
8032	41
8024	958
16	0
8	41
32	41
832	333
16	83
8	83
32	41
832	208
8000	416
7984	1750
16	41
8	41
32	41
832	541
16	83
8	41
32	41
832	208
80	83
15968	375
80	41
8000	41
80	500
16000	875
80	41
80	41
8024	125
16	83
8	41
32	41
832	208
8016	208
16	41
8	83
32	41
832	250
80	83
16032	83
80	41
80	41
8040	83
80	333
16080	666
80	83
80	41
8064	541
16	0
8	41
32	41
832	125
80	41
16128	83
8072	41
16	41
8	41
32	41
832	333
8048	208
80	41
16096	625
80	0
80	41
8072	41
16	41
8	41
32	41
832	208
8064	333
16	41
8	41
32	41
832	125
16	83
8	41
32	0
832	125
80	41
16128	333
80	41
8080	41
16	83
8	41
32	41
832	208
8064	166
8048	583
16	41
8	41
32	0
832	166
80	41
16096	208
80	41
8064	41
16	41
8	41
32	41
832	83
80	41
16128	83
80	41
8080	41
8064	1375
16	83
8	41
32	83
832	166
80	83
16128	250
8072	41
16	41
8	83
32	41
832	166
8056	166
16	208
8	41
32	41
832	166
80	41
16112	458
8064	41
16	83
8	41
32	41
832	125
8056	166
80	208
16112	1166
8064	375
16	83
8	83
32	41
832	208
80	41
16128	83
80	41
80	41
8088	41
16	83
8	41
32	41
832	208
8080	125
80	250
16160	1375
80	41
80	83
8104	583
16	41
8	41
32	41
832	250
8080	250
16	41
8	41
32	41
832	166
8072	41
8048	666
16	83
8	0
32	83
832	166
80	0
16096	125
80	41
80	41
8072	41
16	41
8	41
32	41
832	166
80	41
16144	41
80	0
80	41
8096	41
8088	708
16	83
8	41
32	41
832	333
80	41
16176	333
8096	41
16	41
8	41
32	41
832	250
8072	291
80	166
16144	375
80	41
8088	83
16	83
8	41
32	0
832	291
16	83
8	41
32	41
832	208
80	0
16176	291
80	41
8104	208
8088	500
16	83
8	83
32	41
832	208
16	83
8	41
32	41
832	166
80	41
16176	166
80	0
80	41
8112	41
8096	458
16	125
8	83
32	41
832	208
80	0
16192	125
8104	41
16	83
8	41
32	83
832	166
80	41
16208	83
8112	41
8104	250
16	125
8	83
32	83
832	208
8096	333
16	83
8	83
32	41
832	83
8088	41
8080	708
16	41
8	41
32	41
832	125
8072	125
16	83
8	41
32	41
832	166
8048	1583
16	83
8	83
32	41
832	333
8024	416
16	41
8	83
32	0
832	208
8016	208
80	83
16032	625
80	41
8032	208
16	0
8	41
32	41
832	125
80	41
16064	41
8040	41
16	41
8	41
32	41
832	250
80	0
16080	41
8048	0
8024	291
16	83
8	41
32	83
832	166
8008	125
16	41
8	41
32	41
832	166
80	125
16016	1375
80	41
8024	416
16	83
8	41
32	41
832	291
8000	166
16	41
8	41
32	41
832	208
80	41
16000	125
8008	41
8000	416
16	41
8	41
32	41
832	291
80	83
16000	291
8008	41
16	83
8	41
32	41
416	208
20	83
20	41
11	0
832	166
80	41
16016	0
80	0
80	0
8032	41
8008	1583
80	41
16016	166
8016	41
8000	83
16	125
8	83
32	41
416	250
20	41
11	41
832	250
7992	583
80	41
15984	250
8000	41
80	41
16000	83
80	41
80	83
8024	41
16	41
8	41
32	41
20	41
832	208
8008	1583
16	41
8	41
32	41
416	166
20	83
11	83
11	41
832	83
80	41
16016	333
80	41
80	41
8032	41
80	41
16064	41
80	41
80	41
8056	41
16	41
8	83
32	41
832	166
8048	250
80	333
16096	708
8056	333
16	41
8	41
32	41
416	166
20	41
11	41
832	250
80	41
16112	83
80	41
80	41
8080	41
16	41
8	83
32	41
832	166
80	41
16160	0
8088	41
8080	1750
16	41
8	41
32	41
416	208
20	41
11	83
11	83
11	41
20	41
832	208
8056	166
80	0
16112	83
80	0
80	41
8080	41
16	0
8	41
32	41
832	208
80	250
16160	958
8088	41
16	41
8	41
32	41
832	125
8064	250
16	83
8	0
32	0
832	166
8056	83
80	333
16112	500
80	83
80	41
8080	41
16	83
8	41
32	41
832	125
80	41
16160	83
8088	41
16	125
8	83
32	0
832	166
80	83
16176	375
80	41
8104	41
16	41
8	41
32	41
832	250
8088	291
16	83
8	41
32	41
832	125
8064	83
80	125
16128	791
8072	0
16	41
8	41
32	41
832	208
8056	333
16	41
8	41
32	41
832	83
8032	83
8024	2875
16	83
8	83
32	83
832	208
8008	250
16	41
8	41
32	41
832	291
8000	83
80	41
16000	1041
8008	0
16	83
8	41
32	83
832	208
16	83
8	83
32	83
832	208
80	41
16016	83
8016	41
80	41
16032	791
80	83
8032	583
16	41
8	41
32	41
832	208
8008	250
16	41
8	41
32	41
832	125
80	41
16016	125
8016	41
7992	1000
16	83
8	41
32	41
832	125
7968	291
16	41
8	83
32	41
832	208
7944	541
16	83
8	41
32	0
832	166
7936	291
16	41
8	41
32	41
832	125
80	0
15872	208
7944	41
7936	791
16	41
8	41
32	41
832	125
7920	250
16	83
8	41
32	83
832	166
7896	166
80	41
15792	1083
80	41
7912	375
16	83
8	41
32	41
832	208
80	83
15824	250
80	41
80	83
7936	83
16	41
8	41
32	41
832	208
80	41
15872	83
80	41
7952	41
7936	1625
16	41
8	41
32	41
832	250
16	83
8	41
32	83
832	291
7912	208
80	83
15824	2083
80	41
7928	541
16	83
8	41
32	41
832	291
7904	250
16	83
8	41
32	83
832	250
80	458
15808	1375
80	41
80	41
7928	541
16	41
8	83
32	41
832	250
80	83
15856	583
80	41
7944	208
16	83
8	125
32	41
832	458
7920	291
7912	1916
16	83
8	83
32	41
832	166
80	41
15824	333
80	41
7928	208
16	41
8	41
32	41
832	291
80	41
15856	83
80	41
7944	41
7920	916
16	83
8	41
32	41
832	208
80	41
15840	250
7928	41
16	41
8	41
32	41
832	250
80	83
15856	83
7936	0
7928	2083
16	375
8	41
32	41
832	125
80	83
15856	291
80	41
7944	41
16	83
8	41
32	41
832	375
7928	1000
16	83
8	41
32	0
832	125
80	83
15856	166
80	41
80	41
7952	41
16	41
8	41
32	41
832	208
7928	333
7904	1791
16	41
8	0
32	41
832	166
7880	291
16	41
8	41
32	41
832	250
7864	83
80	208
15728	166
80	41
80	41
7888	375
16	41
8	41
32	41
832	166
80	83
15776	83
80	41
7904	41
16	41
8	41
32	41
832	125
80	41
15808	41
7912	0
80	291
15824	750
80	41
80	41
7936	208
16	41
8	41
32	41
832	166
80	41
15872	83
7944	0
16	83
8	41
32	41
832	166
7936	250
80	291
15872	166
80	41
7952	83
16	83
8	41
32	41
832	125
16	41
8	41
32	41
832	208
80	41
15904	125
80	0
7968	41
7952	958
16	41
8	83
32	41
832	125
7936	83
16	41
8	41
32	41
832	208
80	41
15872	125
80	0
80	41
7960	0
7936	375
16	83
8	83
32	41
832	125
16	83
8	83
32	0
832	250
80	83
15872	1291
80	41
7952	83
16	83
8	41
32	41
832	166
80	83
15904	625
7960	166
16	41
8	41
32	41
832	250
7936	208
7928	375
16	41
8	41
32	41
832	125
7904	416
16	41
8	41
32	41
832	166
80	41
15808	1375
7912	416
16	83
8	83
32	0
832	208
16	41
8	83
32	41
832	208
80	41
15824	83
80	41
80	41
7936	41
7920	625
16	0
8	41
32	41
832	125
80	41
15840	208
80	41
80	41
7944	41
16	41
8	41
32	83
832	208
80	41
15888	291
80	41
7960	41
7944	666
16	83
8	41
32	41
832	125
7936	250
16	0
8	41
32	41
832	125
80	41
15872	208
80	41
7952	41
16	583
8	41
